sale_id,product_id,customer_id,sale_date,sale_amount,location,country,processed
10283,23,12,2023-04-21,348.67,Los Angeles,United States,0
10284,23,12,2023-04-21,348.67,Los Angeles,United States,0
10285,77,45,2023-10-15,124.89,Luanda,Angola,0
10286,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10287,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10288,30,78,2023-03-14,543.21,New Castle,England,0
10289,42,24,2023-07-23,875.99,San Antonio,United States,0
10290,11,56,2023-11-04,432.10,Sochi,Russia,0
10291,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10292,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10293,34,56,2024-05-21,875.34,San Jose,United States,0
10294,1,1,2024-05-21,875.34,Porto,Portugal,0
10295,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10296,12,78,2024-02-14,489.22,Bahia,Brazil,0
10297,23,12,2023-04-21,348.67,Los Angeles,United States,0
10298,77,45,2023-10-15,124.89,Luanda,Angola,0
10299,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10300,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10301,30,78,2023-03-14,543.21,New Castle,England,0
10302,42,24,2023-07-23,875.99,San Antonio,United States,0
10303,11,56,2023-11-04,432.10,Sochi,Russia,0
10304,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10305,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10306,34,56,2024-05-21,875.34,San Jose,United States,0
10307,1,1,2024-05-21,875.34,Porto,Portugal,0
10308,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10309,12,78,2024-02-14,489.22,Bahia,Brazil,0
10310,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10311,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10312,30,78,2023-03-14,543.21,New Castle,England,0
10313,42,24,2023-07-23,875.99,San Antonio,United States,0
10314,23,12,2023-04-21,348.67,Los Angeles,United States,0
10315,23,12,2023-04-21,348.67,Los Angeles,United States,0
10316,77,45,2023-10-15,124.89,Luanda,Angola,0
10317,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10318,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10319,30,78,2023-03-14,543.21,New Castle,England,0
10320,42,24,2023-07-23,875.99,San Antonio,United States,0
10321,11,56,2023-11-04,432.10,Sochi,Russia,0
10322,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10323,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10324,34,56,2024-05-21,875.34,San Jose,United States,0
10325,1,1,2024-05-21,875.34,Porto,Portugal,0
10326,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10327,12,78,2024-02-14,489.22,Bahia,Brazil,0
10328,23,12,2023-04-21,348.67,Los Angeles,United States,0
10329,77,45,2023-10-15,124.89,Luanda,Angola,0
10330,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10331,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10332,30,78,2023-03-14,543.21,New Castle,England,0
10333,42,24,2023-07-23,875.99,San Antonio,United States,0
10334,11,56,2023-11-04,432.10,Sochi,Russia,0
10335,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10336,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10337,34,56,2024-05-21,875.34,San Jose,United States,0
10338,1,1,2024-05-21,875.34,Porto,Portugal,0
10339,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10340,12,78,2024-02-14,489.22,Bahia,Brazil,0
10341,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10342,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10343,30,78,2023-03-14,543.21,New Castle,England,0
10344,42,24,2023-07-23,875.99,San Antonio,United States,0
10345,23,12,2023-04-21,348.67,Los Angeles,United States,0
10346,23,12,2023-04-21,348.67,Los Angeles,United States,0
10347,77,45,2023-10-15,124.89,Luanda,Angola,0
10348,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10349,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10350,30,78,2023-03-14,543.21,New Castle,England,0
10351,42,24,2023-07-23,875.99,San Antonio,United States,0
10352,11,56,2023-11-04,432.10,Sochi,Russia,0
10353,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10354,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10355,34,56,2024-05-21,875.34,San Jose,United States,0
10356,1,1,2024-05-21,875.34,Porto,Portugal,0
10357,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10358,12,78,2024-02-14,489.22,Bahia,Brazil,0
10359,23,12,2023-04-21,348.67,Los Angeles,United States,0
10360,77,45,2023-10-15,124.89,Luanda,Angola,0
10361,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10362,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10363,30,78,2023-03-14,543.21,New Castle,England,0
10364,42,24,2023-07-23,875.99,San Antonio,United States,0
10365,11,56,2023-11-04,432.10,Sochi,Russia,0
10366,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10367,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10368,34,56,2024-05-21,875.34,San Jose,United States,0
10369,1,1,2024-05-21,875.34,Porto,Portugal,0
10370,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10371,12,78,2024-02-14,489.22,Bahia,Brazil,0
10372,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10373,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10374,30,78,2023-03-14,543.21,New Castle,England,0
10375,42,24,2023-07-23,875.99,San Antonio,United States,0
10376,23,12,2023-04-21,348.67,Los Angeles,United States,0
10377,23,12,2023-04-21,348.67,Los Angeles,United States,0
10378,77,45,2023-10-15,124.89,Luanda,Angola,0
10379,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10380,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10381,30,78,2023-03-14,543.21,New Castle,England,0
10382,42,24,2023-07-23,875.99,San Antonio,United States,0
10383,11,56,2023-11-04,432.10,Sochi,Russia,0
10384,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10385,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10386,34,56,2024-05-21,875.34,San Jose,United States,0
10387,1,1,2024-05-21,875.34,Porto,Portugal,0
10388,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10389,12,78,2024-02-14,489.22,Bahia,Brazil,0
10390,23,12,2023-04-21,348.67,Los Angeles,United States,0
10391,77,45,2023-10-15,124.89,Luanda,Angola,0
10392,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10393,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10394,30,78,2023-03-14,543.21,New Castle,England,0
10395,42,24,2023-07-23,875.99,San Antonio,United States,0
10396,11,56,2023-11-04,432.10,Sochi,Russia,0
10397,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10398,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10399,34,56,2024-05-21,875.34,San Jose,United States,0
10400,1,1,2024-05-21,875.34,Porto,Portugal,0
10401,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10402,12,78,2024-02-14,489.22,Bahia,Brazil,0
10403,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10404,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10405,30,78,2023-03-14,543.21,New Castle,England,0
10406,42,24,2023-07-23,875.99,San Antonio,United States,0
10407,23,12,2023-04-21,348.67,Los Angeles,United States,0
10408,23,12,2023-04-21,348.67,Los Angeles,United States,0
10409,77,45,2023-10-15,124.89,Luanda,Angola,0
10410,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10411,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10412,30,78,2023-03-14,543.21,New Castle,England,0
10413,42,24,2023-07-23,875.99,San Antonio,United States,0
10414,11,56,2023-11-04,432.10,Sochi,Russia,0
10415,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10416,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10417,34,56,2024-05-21,875.34,San Jose,United States,0
10418,1,1,2024-05-21,875.34,Porto,Portugal,0
10419,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10420,12,78,2024-02-14,489.22,Bahia,Brazil,0
10421,23,12,2023-04-21,348.67,Los Angeles,United States,0
10422,77,45,2023-10-15,124.89,Luanda,Angola,0
10423,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10424,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10425,30,78,2023-03-14,543.21,New Castle,England,0
10426,42,24,2023-07-23,875.99,San Antonio,United States,0
10427,11,56,2023-11-04,432.10,Sochi,Russia,0
10428,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10429,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10430,34,56,2024-05-21,875.34,San Jose,United States,0
10431,1,1,2024-05-21,875.34,Porto,Portugal,0
10432,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10433,12,78,2024-02-14,489.22,Bahia,Brazil,0
10434,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10435,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10436,30,78,2023-03-14,543.21,New Castle,England,0
10437,42,24,2023-07-23,875.99,San Antonio,United States,0
10438,23,12,2023-04-21,348.67,Los Angeles,United States,0
10439,23,12,2023-04-21,348.67,Los Angeles,United States,0
10440,77,45,2023-10-15,124.89,Luanda,Angola,0
10441,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10442,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10443,30,78,2023-03-14,543.21,New Castle,England,0
10444,42,24,2023-07-23,875.99,San Antonio,United States,0
10445,11,56,2023-11-04,432.10,Sochi,Russia,0
10446,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10447,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10448,34,56,2024-05-21,875.34,San Jose,United States,0
10449,1,1,2024-05-21,875.34,Porto,Portugal,0
10450,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10451,12,78,2024-02-14,489.22,Bahia,Brazil,0
10452,23,12,2023-04-21,348.67,Los Angeles,United States,0
10453,77,45,2023-10-15,124.89,Luanda,Angola,0
10454,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10455,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10456,30,78,2023-03-14,543.21,New Castle,England,0
10457,42,24,2023-07-23,875.99,San Antonio,United States,0
10458,11,56,2023-11-04,432.10,Sochi,Russia,0
10459,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10460,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10461,34,56,2024-05-21,875.34,San Jose,United States,0
10462,1,1,2024-05-21,875.34,Porto,Portugal,0
10463,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10464,12,78,2024-02-14,489.22,Bahia,Brazil,0
10465,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10466,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10467,30,78,2023-03-14,543.21,New Castle,England,0
10468,42,24,2023-07-23,875.99,San Antonio,United States,0
10469,23,12,2023-04-21,348.67,Los Angeles,United States,0
10470,23,12,2023-04-21,348.67,Los Angeles,United States,0
10471,77,45,2023-10-15,124.89,Luanda,Angola,0
10472,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10473,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10474,30,78,2023-03-14,543.21,New Castle,England,0
10475,42,24,2023-07-23,875.99,San Antonio,United States,0
10476,11,56,2023-11-04,432.10,Sochi,Russia,0
10477,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10478,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10479,34,56,2024-05-21,875.34,San Jose,United States,0
10480,1,1,2024-05-21,875.34,Porto,Portugal,0
10481,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10482,12,78,2024-02-14,489.22,Bahia,Brazil,0
10483,23,12,2023-04-21,348.67,Los Angeles,United States,0
10484,77,45,2023-10-15,124.89,Luanda,Angola,0
10485,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10486,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10487,30,78,2023-03-14,543.21,New Castle,England,0
10488,42,24,2023-07-23,875.99,San Antonio,United States,0
10489,11,56,2023-11-04,432.10,Sochi,Russia,0
10490,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10491,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10492,34,56,2024-05-21,875.34,San Jose,United States,0
10493,1,1,2024-05-21,875.34,Porto,Portugal,0
10494,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10495,12,78,2024-02-14,489.22,Bahia,Brazil,0
10496,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10497,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10498,30,78,2023-03-14,543.21,New Castle,England,0
10499,42,24,2023-07-23,875.99,San Antonio,United States,0
10500,23,12,2023-04-21,348.67,Los Angeles,United States,0
10501,23,12,2023-04-21,348.67,Los Angeles,United States,0
10502,77,45,2023-10-15,124.89,Luanda,Angola,0
10503,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10504,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10505,30,78,2023-03-14,543.21,New Castle,England,0
10506,42,24,2023-07-23,875.99,San Antonio,United States,0
10507,11,56,2023-11-04,432.10,Sochi,Russia,0
10508,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10509,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10510,34,56,2024-05-21,875.34,San Jose,United States,0
10511,1,1,2024-05-21,875.34,Porto,Portugal,0
10512,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10513,12,78,2024-02-14,489.22,Bahia,Brazil,0
10514,23,12,2023-04-21,348.67,Los Angeles,United States,0
10515,77,45,2023-10-15,124.89,Luanda,Angola,0
10516,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10517,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10518,30,78,2023-03-14,543.21,New Castle,England,0
10519,42,24,2023-07-23,875.99,San Antonio,United States,0
10520,11,56,2023-11-04,432.10,Sochi,Russia,0
10521,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10522,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10523,34,56,2024-05-21,875.34,San Jose,United States,0
10524,1,1,2024-05-21,875.34,Porto,Portugal,0
10525,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10526,12,78,2024-02-14,489.22,Bahia,Brazil,0
10527,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10528,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10529,30,78,2023-03-14,543.21,New Castle,England,0
10530,42,24,2023-07-23,875.99,San Antonio,United States,0
10531,23,12,2023-04-21,348.67,Los Angeles,United States,0
10532,23,12,2023-04-21,348.67,Los Angeles,United States,0
10533,77,45,2023-10-15,124.89,Luanda,Angola,0
10534,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10535,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10536,30,78,2023-03-14,543.21,New Castle,England,0
10537,42,24,2023-07-23,875.99,San Antonio,United States,0
10538,11,56,2023-11-04,432.10,Sochi,Russia,0
10539,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10540,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10541,34,56,2024-05-21,875.34,San Jose,United States,0
10542,1,1,2024-05-21,875.34,Porto,Portugal,0
10543,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10544,12,78,2024-02-14,489.22,Bahia,Brazil,0
10545,23,12,2023-04-21,348.67,Los Angeles,United States,0
10546,77,45,2023-10-15,124.89,Luanda,Angola,0
10547,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10548,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10549,30,78,2023-03-14,543.21,New Castle,England,0
10550,42,24,2023-07-23,875.99,San Antonio,United States,0
10551,11,56,2023-11-04,432.10,Sochi,Russia,0
10552,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10553,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10554,34,56,2024-05-21,875.34,San Jose,United States,0
10555,1,1,2024-05-21,875.34,Porto,Portugal,0
10556,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10557,12,78,2024-02-14,489.22,Bahia,Brazil,0
10558,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10559,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10560,30,78,2023-03-14,543.21,New Castle,England,0
10561,42,24,2023-07-23,875.99,San Antonio,United States,0
10562,23,12,2023-04-21,348.67,Los Angeles,United States,0
10563,23,12,2023-04-21,348.67,Los Angeles,United States,0
10564,77,45,2023-10-15,124.89,Luanda,Angola,0
10565,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10566,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10567,30,78,2023-03-14,543.21,New Castle,England,0
10568,42,24,2023-07-23,875.99,San Antonio,United States,0
10569,11,56,2023-11-04,432.10,Sochi,Russia,0
10570,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10571,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10572,34,56,2024-05-21,875.34,San Jose,United States,0
10573,1,1,2024-05-21,875.34,Porto,Portugal,0
10574,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10575,12,78,2024-02-14,489.22,Bahia,Brazil,0
10576,23,12,2023-04-21,348.67,Los Angeles,United States,0
10577,77,45,2023-10-15,124.89,Luanda,Angola,0
10578,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10579,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10580,30,78,2023-03-14,543.21,New Castle,England,0
10581,42,24,2023-07-23,875.99,San Antonio,United States,0
10582,11,56,2023-11-04,432.10,Sochi,Russia,0
10583,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10584,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10585,34,56,2024-05-21,875.34,San Jose,United States,0
10586,1,1,2024-05-21,875.34,Porto,Portugal,0
10587,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10588,12,78,2024-02-14,489.22,Bahia,Brazil,0
10589,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10590,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10591,30,78,2023-03-14,543.21,New Castle,England,0
10592,42,24,2023-07-23,875.99,San Antonio,United States,0
10593,23,12,2023-04-21,348.67,Los Angeles,United States,0
10594,23,12,2023-04-21,348.67,Los Angeles,United States,0
10595,77,45,2023-10-15,124.89,Luanda,Angola,0
10596,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10597,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10598,30,78,2023-03-14,543.21,New Castle,England,0
10599,42,24,2023-07-23,875.99,San Antonio,United States,0
10600,11,56,2023-11-04,432.10,Sochi,Russia,0
10601,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10602,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10603,34,56,2024-05-21,875.34,San Jose,United States,0
10604,1,1,2024-05-21,875.34,Porto,Portugal,0
10605,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10606,12,78,2024-02-14,489.22,Bahia,Brazil,0
10607,23,12,2023-04-21,348.67,Los Angeles,United States,0
10608,77,45,2023-10-15,124.89,Luanda,Angola,0
10609,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10610,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10611,30,78,2023-03-14,543.21,New Castle,England,0
10612,42,24,2023-07-23,875.99,San Antonio,United States,0
10613,11,56,2023-11-04,432.10,Sochi,Russia,0
10614,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10615,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10616,34,56,2024-05-21,875.34,San Jose,United States,0
10617,1,1,2024-05-21,875.34,Porto,Portugal,0
10618,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10619,12,78,2024-02-14,489.22,Bahia,Brazil,0
10620,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10621,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10622,30,78,2023-03-14,543.21,New Castle,England,0
10623,42,24,2023-07-23,875.99,San Antonio,United States,0
10624,23,12,2023-04-21,348.67,Los Angeles,United States,0
10625,23,12,2023-04-21,348.67,Los Angeles,United States,0
10626,77,45,2023-10-15,124.89,Luanda,Angola,0
10627,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10628,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10629,30,78,2023-03-14,543.21,New Castle,England,0
10630,42,24,2023-07-23,875.99,San Antonio,United States,0
10631,11,56,2023-11-04,432.10,Sochi,Russia,0
10632,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10633,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10634,34,56,2024-05-21,875.34,San Jose,United States,0
10635,1,1,2024-05-21,875.34,Porto,Portugal,0
10636,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10637,12,78,2024-02-14,489.22,Bahia,Brazil,0
10638,23,12,2023-04-21,348.67,Los Angeles,United States,0
10639,77,45,2023-10-15,124.89,Luanda,Angola,0
10640,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10641,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10642,30,78,2023-03-14,543.21,New Castle,England,0
10643,42,24,2023-07-23,875.99,San Antonio,United States,0
10644,11,56,2023-11-04,432.10,Sochi,Russia,0
10645,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10646,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10647,34,56,2024-05-21,875.34,San Jose,United States,0
10648,1,1,2024-05-21,875.34,Porto,Portugal,0
10649,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10650,12,78,2024-02-14,489.22,Bahia,Brazil,0
10651,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10652,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10653,30,78,2023-03-14,543.21,New Castle,England,0
10654,42,24,2023-07-23,875.99,San Antonio,United States,0
10655,23,12,2023-04-21,348.67,Los Angeles,United States,0
10656,23,12,2023-04-21,348.67,Los Angeles,United States,0
10657,77,45,2023-10-15,124.89,Luanda,Angola,0
10658,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10659,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10660,30,78,2023-03-14,543.21,New Castle,England,0
10661,42,24,2023-07-23,875.99,San Antonio,United States,0
10662,11,56,2023-11-04,432.10,Sochi,Russia,0
10663,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10664,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10665,34,56,2024-05-21,875.34,San Jose,United States,0
10666,1,1,2024-05-21,875.34,Porto,Portugal,0
10667,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10668,12,78,2024-02-14,489.22,Bahia,Brazil,0
10669,23,12,2023-04-21,348.67,Los Angeles,United States,0
10670,77,45,2023-10-15,124.89,Luanda,Angola,0
10671,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10672,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10673,30,78,2023-03-14,543.21,New Castle,England,0
10674,42,24,2023-07-23,875.99,San Antonio,United States,0
10675,11,56,2023-11-04,432.10,Sochi,Russia,0
10676,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10677,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10678,34,56,2024-05-21,875.34,San Jose,United States,0
10679,1,1,2024-05-21,875.34,Porto,Portugal,0
10680,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10681,12,78,2024-02-14,489.22,Bahia,Brazil,0
10682,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10683,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10684,30,78,2023-03-14,543.21,New Castle,England,0
10685,42,24,2023-07-23,875.99,San Antonio,United States,0
10686,23,12,2023-04-21,348.67,Los Angeles,United States,0
10687,23,12,2023-04-21,348.67,Los Angeles,United States,0
10688,77,45,2023-10-15,124.89,Luanda,Angola,0
10689,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10690,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10691,30,78,2023-03-14,543.21,New Castle,England,0
10692,42,24,2023-07-23,875.99,San Antonio,United States,0
10693,11,56,2023-11-04,432.10,Sochi,Russia,0
10694,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10695,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10696,34,56,2024-05-21,875.34,San Jose,United States,0
10697,1,1,2024-05-21,875.34,Porto,Portugal,0
10698,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10699,12,78,2024-02-14,489.22,Bahia,Brazil,0
10700,23,12,2023-04-21,348.67,Los Angeles,United States,0
10701,77,45,2023-10-15,124.89,Luanda,Angola,0
10702,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10703,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10704,30,78,2023-03-14,543.21,New Castle,England,0
10705,42,24,2023-07-23,875.99,San Antonio,United States,0
10706,11,56,2023-11-04,432.10,Sochi,Russia,0
10707,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10708,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10709,34,56,2024-05-21,875.34,San Jose,United States,0
10710,1,1,2024-05-21,875.34,Porto,Portugal,0
10711,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10712,12,78,2024-02-14,489.22,Bahia,Brazil,0
10713,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10714,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10715,30,78,2023-03-14,543.21,New Castle,England,0
10716,42,24,2023-07-23,875.99,San Antonio,United States,0
10717,23,12,2023-04-21,348.67,Los Angeles,United States,0
10718,23,12,2023-04-21,348.67,Los Angeles,United States,0
10719,77,45,2023-10-15,124.89,Luanda,Angola,0
10720,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10721,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10722,30,78,2023-03-14,543.21,New Castle,England,0
10723,42,24,2023-07-23,875.99,San Antonio,United States,0
10724,11,56,2023-11-04,432.10,Sochi,Russia,0
10725,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10726,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10727,34,56,2024-05-21,875.34,San Jose,United States,0
10728,1,1,2024-05-21,875.34,Porto,Portugal,0
10729,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10730,12,78,2024-02-14,489.22,Bahia,Brazil,0
10731,23,12,2023-04-21,348.67,Los Angeles,United States,0
10732,77,45,2023-10-15,124.89,Luanda,Angola,0
10733,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10734,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10735,30,78,2023-03-14,543.21,New Castle,England,0
10736,42,24,2023-07-23,875.99,San Antonio,United States,0
10737,11,56,2023-11-04,432.10,Sochi,Russia,0
10738,25,34,2024-01-19,764.32,Lviv,Ukraine,0
10739,66,79,2023-02-11,199.95,Nairobi,Kenya,0
10740,34,56,2024-05-21,875.34,San Jose,United States,0
10741,1,1,2024-05-21,875.34,Porto,Portugal,0
10742,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
10743,12,78,2024-02-14,489.22,Bahia,Brazil,0
10744,15,67,2023-09-11,678.45,Lisbon,Portugal,0
10745,88,89,2023-01-22,299.99,Lagos,Nigeria,0
10746,30,78,2023-03-14,543.21,New Castle,England,0
10747,42,24,2023-07-23,875.99,San Antonio,United States,0
10748,23,12,2023-04-21,348.67,Los Angeles,United States,0
10749,23,12,2023-04-21,348.67,Los Angeles,United States,0
10750,77,45,2023-10-15,124.89,Luanda,Angola,0
